name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
calais,2022-06-18,23.3,14.8,19.8,23.3,14.8,19.8,13.8,68.8,0,0,0,,0,0,59.6,36.8,19.6,1016.9,52.9,19.6,215,18.6,8,10,2022-06-18T05:37:54,2022-06-18T22:09:44,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-19,16.5,12.7,14.4,16.5,12.7,14.4,10.5,78.1,2.739,100,45.83,rain,0,0,65.2,38.9,32.2,1013.9,98.1,19.4,150,13.1,5,10,2022-06-19T05:37:59,2022-06-19T22:10:03,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-06-20,18.7,12.2,15.7,18.7,12.2,15.7,10.1,70.1,0,0,0,rain,0,0,50.5,28.3,38,1017.7,62.3,20.1,327.2,28.1,9,10,2022-06-20T05:38:07,2022-06-20T22:10:19,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,remote,07003099999"
calais,2022-06-21,19.5,7.4,14.8,19.5,6.4,14.7,10.7,78.3,0,0,0,,0,0,37.7,24.8,58,1015.3,47.6,16.2,269.2,23.3,8,10,2022-06-21T05:38:18,2022-06-21T22:10:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,E4195,07003099999"
calais,2022-06-22,21.9,8.9,16.5,21.9,8.9,16.5,12,76.7,0.176,100,4.17,rain,0,0,48.9,30.6,41.6,1013.3,22.5,13.3,332.9,28.7,9,10,2022-06-22T05:38:32,2022-06-22T22:10:43,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-06-23,25.3,14.8,20.3,25.3,14.8,20.3,15.1,73.5,0.176,100,4.17,rain,0,0,37.1,21.2,286.9,1010,64,16.2,321.2,27.7,9,10,2022-06-23T05:38:49,2022-06-23T22:10:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-24,23.2,16.3,19.2,23.2,16.3,19.2,14.2,73.9,0.516,100,16.67,rain,0,0,40.8,27.6,230.4,1006.9,88,16.3,240.2,20.8,9,10,2022-06-24T05:39:08,2022-06-24T22:10:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-25,19,15,17,19,15,17,12.1,73.9,0.471,100,25,rain,0,0,47.1,23.3,199,1009.9,93.6,20.1,215.7,18.5,7,10,2022-06-25T05:39:31,2022-06-25T22:10:55,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-26,21.3,10.8,16.9,21.3,10.8,16.9,9.5,64.9,0.097,100,12.5,rain,0,0,45.1,23.6,229.8,1013.9,57.2,19.9,327.7,28.3,10,10,2022-06-26T05:39:56,2022-06-26T22:10:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-06-27,20.1,11.4,15.6,20.1,11.4,15.6,10.2,71.3,0.411,100,25,rain,0,0,56.3,35.9,236.3,1017.2,78.4,19.9,232,20.1,9,10,2022-06-27T05:40:24,2022-06-27T22:10:48,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-28,21.3,8.2,16.2,21.3,7.3,16.2,9.8,67.6,0,0,0,,0,0,31,18,260.2,1019.7,37.9,19.3,334.2,28.9,9,10,2022-06-28T05:40:54,2022-06-28T22:10:40,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-29,23,11.5,17.1,23,11.5,17.1,10.7,67.4,0.171,100,8.33,rain,0,0,36.3,21.8,225.5,1013.9,87.5,20,193.6,16.9,9,10,2022-06-29T05:41:28,2022-06-29T22:10:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-06-30,17.4,12.2,15,17.4,12.2,15,12.1,83.8,6.138,100,54.17,rain,0,0,31.1,18.1,218.6,1013.1,88.4,17.9,122.2,10.5,3,10,2022-06-30T05:42:04,2022-06-30T22:10:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-01,19.5,10.8,16,19.5,10.8,16,10,69.4,0,0,0,rain,0,0,56.3,32.8,232.1,1017.8,43.7,19.5,240.6,20.8,7,10,2022-07-01T05:42:42,2022-07-01T22:09:59,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2022-07-02,22.8,10,17,22.8,10,17,9.9,65.5,0,0,0,,0,0,51.8,26.8,224.5,1020.3,64.2,19.7,319.6,27.5,10,10,2022-07-02T05:43:23,2022-07-02T22:09:38,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-03,20.3,13.9,17.1,20.3,13.9,17.1,11.2,69.5,0,0,0,rain,0,0,52.2,30.9,244.7,1019.8,73.3,19.9,229.8,19.8,6,10,2022-07-03T05:44:06,2022-07-03T22:09:15,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-04,21.1,13.2,17.6,21.1,13.2,17.6,12.2,72.9,0,0,0,rain,0,0,45.6,27.1,250.2,1021.2,63.8,18.2,307,26.6,10,10,2022-07-04T05:44:52,2022-07-04T22:08:49,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-05,20.9,13.1,17.5,20.9,13.1,17.5,10.9,67.1,0.176,100,4.17,rain,0,0,32.9,20.1,315.3,1024.3,55.7,20.1,285.8,24.5,10,10,2022-07-05T05:45:41,2022-07-05T22:08:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-06,22.9,11,17.5,22.9,11,17.5,12.9,75.7,0,0,0,,0,0,41.5,25.3,271.2,1026.3,71.5,19.6,232.3,20.1,8,10,2022-07-06T05:46:31,2022-07-06T22:07:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-07,19.3,14.9,17.8,19.3,14.9,17.8,12.9,73.2,0.01,100,8.33,rain,0,0,45.5,27.4,354.9,1027.5,71.4,21.2,174.6,14.8,8,10,2022-07-07T05:47:24,2022-07-07T22:07:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-08,24.2,10.9,18.5,24.2,10.9,18.5,12.1,67.8,0,0,0,,0,0,30.8,21.3,291.5,1032,16.2,19.1,330.3,28.4,9,10,2022-07-08T05:48:19,2022-07-08T22:06:36,0.32,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-09,21.4,13.5,18.1,21.4,13.5,18.1,13.5,75.2,0,0,0,,0,0,35.2,23.3,12.7,1029.9,50.1,18.9,292.3,25,9,10,2022-07-09T05:49:16,2022-07-09T22:05:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-10,25,11.1,18.5,25,11.1,18.5,11.5,67.2,0,0,0,,0,0,23.9,13.1,2.3,1027.7,5.3,19.4,330.8,28.5,9,10,2022-07-10T05:50:15,2022-07-10T22:05:12,0.39,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-11,25.9,11.9,20.2,25.9,11.9,20.2,12.9,65.7,0,0,0,,0,0,28.5,18.4,50.1,1024.3,26.8,20.2,328.5,28.2,9,10,2022-07-11T05:51:16,2022-07-11T22:04:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-12,28.3,14.3,22.3,28.1,14.3,22.3,14.2,63.1,0,0,0,,0,0,31.2,19.6,198.9,1023.4,93.8,20.4,236.6,20.5,7,10,2022-07-12T05:52:19,2022-07-12T22:03:37,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,C1037,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-13,25.5,19,22.5,25.5,19,22.5,15,63.2,0,0,0,,0,0,34.3,24.8,2.8,1021.6,94.6,20.3,170,14.5,8,10,2022-07-13T05:53:23,2022-07-13T22:02:45,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-14,21.8,16.7,19.3,21.8,16.7,19.3,13.6,70.5,0,0,0,,0,0,36.7,23.9,42.5,1021.9,63.6,19.7,284.4,24.5,9,10,2022-07-14T05:54:30,2022-07-14T22:01:50,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-15,23.2,11,18.2,23.2,11,18.2,10.5,62.9,0,0,0,rain,0,0,32.3,20.1,291.4,1024,24.3,20.4,340.8,29.3,9,10,2022-07-15T05:55:38,2022-07-15T22:00:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-07-16,22.9,15.5,19.2,22.9,15.5,19.2,12.8,67.2,0,0,0,,0,0,38.2,25.2,40.2,1025,32.1,20.3,317.1,27.4,9,10,2022-07-16T05:56:48,2022-07-16T21:59:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-07-17,26.6,11.1,19.8,26.6,11.1,19.8,11.4,61.9,0,0,0,,0,0,35.7,23.2,84.3,1026,15.5,20.3,296.9,25.7,9,10,2022-07-17T05:57:59,2022-07-17T21:58:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-18,32.2,14.5,24.2,30.3,14.5,23.5,10.9,48.7,0,0,0,,0,0,32.7,16.1,75.3,1020.9,21,20.2,320.3,27.7,9,10,2022-07-18T05:59:12,2022-07-18T21:57:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-19,39.6,18.1,28.5,37.3,18.1,27.7,11.8,43.1,0,0,0,,0,0,70,39.6,152.4,1013.5,33.2,19.3,311.4,27.1,9,10,2022-07-19T06:00:27,2022-07-19T21:56:40,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-20,24.3,18.4,21.2,24.3,18.4,21.2,15.7,71.9,1.091,100,29.17,rain,0,0,57.8,33.5,238.6,1016.5,92.7,19.2,229.4,20.1,8,10,2022-07-20T06:01:42,2022-07-20T21:55:30,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-21,22.5,17.6,19.4,22.5,17.6,19.4,15.5,78.8,0.056,100,12.5,rain,0,0,38.3,23.4,343.9,1020.9,97.1,17.9,131,11.3,4,10,2022-07-21T06:02:59,2022-07-21T21:54:18,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-22,22.5,15.5,18.8,22.5,15.5,18.8,13.4,71.8,0,0,0,,0,0,43.1,28.1,68.4,1020.5,93,20.4,200.4,17.1,9,10,2022-07-22T06:04:18,2022-07-22T21:53:04,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-23,24.5,14.1,19.2,24.5,14.1,19.2,13.7,72,0,0,0,,0,0,44,27,257.3,1019.5,65.9,18.5,278.1,24,8,10,2022-07-23T06:05:37,2022-07-23T21:51:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-24,28.7,15.8,22.6,28.3,15.8,22.5,13.2,58.4,0,0,0,,0,0,49.9,28.2,233.4,1016.3,51.1,20.2,301.9,26,9,10,2022-07-24T06:06:58,2022-07-24T21:50:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-25,22.3,18.3,20,22.3,18.3,20,14.7,72.1,0.003,100,4.17,rain,0,0,70.3,45.3,243,1011.6,94.3,19.9,170.3,14.5,6,10,2022-07-25T06:08:19,2022-07-25T21:49:07,0.89,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-07-26,20.2,16.4,18.2,20.2,16.4,18.2,12.7,70.9,0.301,100,25,rain,0,0,37.5,22.1,351.5,1018.5,96.6,19.3,206.8,18,8,10,2022-07-26T06:09:42,2022-07-26T21:47:44,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-27,21.5,13.1,17.5,21.5,13.1,17.5,10.6,65.8,0,0,0,rain,0,0,38.2,23.9,61.6,1020.9,70.1,20.5,273,23.5,9,10,2022-07-27T06:11:05,2022-07-27T21:46:19,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-28,21.6,12.6,17.8,21.6,12.6,17.8,11.5,67.6,0,0,0,,0,0,48.1,30.3,66.7,1017.6,92.8,20.3,184.5,15.9,6,10,2022-07-28T06:12:30,2022-07-28T21:44:51,0,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-29,22.3,13.1,18.5,22.3,13.1,18.5,13.4,73.2,0,0,0,,0,0,31.5,18.3,27.5,1018.3,34.5,19.5,294,25.4,9,10,2022-07-29T06:13:55,2022-07-29T21:43:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-30,24.7,12.5,18.6,24.7,12.5,18.6,13,73.1,0,0,0,,0,0,40.4,26.7,225,1019.5,78.3,17.6,181.9,15.8,5,10,2022-07-30T06:15:21,2022-07-30T21:41:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-07-31,22.2,18.1,19.5,22.2,18.1,19.5,16.9,85.6,0.082,100,8.33,rain,0,0,62.2,43.1,240.1,1017.5,97.2,18.5,142.7,12.4,8,10,2022-07-31T06:16:48,2022-07-31T21:40:18,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-01,23.4,17.2,19.8,23.4,17.2,19.8,16.4,81.5,1.93,100,12.5,rain,0,0,36.8,19.9,15.9,1018.8,81,17.9,218.3,18.8,8,10,2022-08-01T06:18:15,2022-08-01T21:38:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-02,24.1,16.9,19.5,24.1,16.9,19.5,16.5,83.1,0,0,0,,0,0,51,32.6,234.7,1017.4,74.2,19,241,21,8,10,2022-08-02T06:19:43,2022-08-02T21:37:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-03,27.5,17.3,21.1,28.3,17.3,21.1,16.8,78.3,0.003,100,4.17,rain,0,0,42.9,27.9,242.9,1014.9,39.6,19.6,286.5,24.7,9,10,2022-08-03T06:21:12,2022-08-03T21:35:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-04,24.4,17.2,20.3,24.4,17.2,20.3,15.8,77,0,0,0,,0,0,44.4,28.1,276.9,1014.8,81.1,18,227.9,19.6,8,10,2022-08-04T06:22:41,2022-08-04T21:33:47,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-05,21.1,14.4,18.1,21.1,14.4,18.1,11.1,66.7,0.286,100,16.67,rain,0,0,42.4,27.4,8.5,1020.6,49.6,19.2,274.5,23.8,9,10,2022-08-05T06:24:11,2022-08-05T21:32:05,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-06,22,10.5,16.6,22,10.5,16.6,9.5,64.9,0,0,0,,0,0,32.5,18.3,35.5,1028,15.2,20.4,259.8,22.2,9,10,2022-08-06T06:25:41,2022-08-06T21:30:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-07,23.3,10.8,17.8,23.3,10.8,17.8,9.5,61.5,0,0,0,,0,0,29.7,16.5,44.7,1026.4,4.6,19.9,282.1,24.4,9,10,2022-08-07T06:27:11,2022-08-07T21:28:37,0.34,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-08,23.8,11.7,18.6,23.8,11.7,18.6,12.3,68.3,0,0,0,,0,0,38.5,23.6,42.2,1026.6,13.4,19.8,278.2,24,9,10,2022-08-08T06:28:42,2022-08-08T21:26:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-09,23.2,14.5,19.9,23.2,14.5,19.9,15.2,75.8,0,0,0,,0,0,49.1,30.9,45.1,1028,22.1,18.8,274.2,23.8,9,10,2022-08-09T06:30:13,2022-08-09T21:25:02,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-10,25.4,17.5,21.6,25.4,17.5,21.6,16.7,74.7,0,0,0,,0,0,41.8,28.5,48.2,1025,13.6,19.9,289.3,25.1,9,10,2022-08-10T06:31:45,2022-08-10T21:23:12,0.44,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,remote,07003099999"
calais,2022-08-11,27.3,13.9,21.9,27.7,13.9,22,15.9,71.3,0.176,100,4.17,rain,0,0,39.7,25.4,44.3,1021,4,14.8,271.3,23.3,9,10,2022-08-11T06:33:16,2022-08-11T21:21:22,0.48,Rain,Clear conditions throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-08-12,28,14.5,22.6,28.3,14.5,22.7,15.8,67.9,0.176,100,4.17,rain,0,0,40.3,26.7,41.5,1017.6,0,16,267.5,23.2,9,10,2022-08-12T06:34:48,2022-08-12T21:19:29,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-13,32.5,14.8,24.1,30.6,14.8,23.6,12.3,53.1,0,0,0,,0,0,42.6,29.9,80.5,1014.2,3.2,17.7,266.5,23.1,9,10,2022-08-13T06:36:21,2022-08-13T21:17:36,0.54,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-14,30.7,14.3,22.8,29.3,14.3,22.6,13.3,58,0,0,0,,0,0,32.4,19.7,55.1,1007.3,37,19.7,227,19.5,9,10,2022-08-14T06:37:53,2022-08-14T21:15:41,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-15,25.4,19.4,21.9,25.4,19.4,21.9,16.1,70.5,0.015,100,8.33,rain,0,0,50.4,28.5,231.6,1004.1,80.6,18.8,190.4,16.4,8,10,2022-08-15T06:39:26,2022-08-15T21:13:45,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-08-16,24,18,20.8,24,18,20.8,16.6,77.6,0.077,100,12.5,rain,0,0,30.2,17.6,235.8,1007.7,88.4,14.7,117,10.1,4,10,2022-08-16T06:40:58,2022-08-16T21:11:48,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-17,22.7,18,20,22.7,18,20,17.7,86.9,15.685,100,50,rain,0,0,32.2,19.5,68.6,1011,85.4,8,171.2,14.7,7,10,2022-08-17T06:42:31,2022-08-17T21:09:49,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-18,23.9,16.2,20,23.9,16.2,20,16.8,83,0.188,100,12.5,rain,0,0,38.3,24.7,283.5,1014.4,59.6,11.7,191.6,16.7,8,10,2022-08-18T06:44:04,2022-08-18T21:07:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-19,23.4,18.1,19.9,23.4,18.1,19.9,16.9,83.1,0.216,100,29.17,rain,0,0,46,27,246,1014.9,84.4,18.5,109.8,9.5,5,10,2022-08-19T06:45:37,2022-08-19T21:05:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-20,22.9,14.8,19,22.9,14.8,19,11.9,64.6,0,0,0,,0,0,44.1,27.3,256.1,1018.3,34.9,19.9,196.3,17.1,10,10,2022-08-20T06:47:11,2022-08-20T21:03:48,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-21,22.1,14.5,18.4,22.1,14.5,18.4,13.3,73.7,0,0,0,,0,0,32.8,18,252.9,1016.9,74.3,20,130.5,11.4,8,10,2022-08-21T06:48:44,2022-08-21T21:01:45,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-22,25.6,13,19.3,25.6,13,19.3,13.7,71.6,0.004,100,8.33,rain,0,0,34.9,21.9,252,1014.8,77.9,18.7,214.6,18.6,8,10,2022-08-22T06:50:17,2022-08-22T20:59:42,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C1037,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-23,24.3,18.2,20.5,24.3,18.2,20.5,17.3,82.3,0.477,100,29.17,rain,0,0,41.6,26.8,229.1,1015.5,92.4,18,195.1,16.9,9,10,2022-08-23T06:51:50,2022-08-23T20:57:38,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2022-08-24,25.2,17.2,21.3,25.2,17.2,21.3,18.5,84.7,0.003,100,4.17,rain,0,0,34.3,21.7,49.7,1017.3,72,17.9,239.5,20.7,9,10,2022-08-24T06:53:24,2022-08-24T20:55:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-08-25,23.3,16.7,20.3,23.3,16.7,20.3,17.8,86.1,0.176,100,4.17,rain,0,0,43.2,28.3,339.8,1016.1,66.4,12.9,93.6,8,4,10,2022-08-25T06:54:57,2022-08-25T20:53:26,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-08-26,21.3,14.7,18.9,21.3,14.7,18.9,14.3,75.4,0.186,100,12.5,rain,0,0,34.6,20.3,11.3,1019,62.6,19.9,234.1,20.3,8,10,2022-08-26T06:56:30,2022-08-26T20:51:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2022-08-27,22.3,13.2,17.9,22.3,13.2,17.9,12.6,72.3,0.034,100,8.33,rain,0,0,38.2,23.6,26,1019,66.8,20.1,184.9,16.1,7,10,2022-08-27T06:58:03,2022-08-27T20:49:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2022-08-28,22.3,12.9,18.9,22.3,12.9,18.9,12.3,66.5,0,0,0,rain,0,0,52.8,37.5,59.4,1020.9,45,20.2,203.2,17.4,7,10,2022-08-28T06:59:37,2022-08-28T20:47:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C1037,C9694,03797035047,07009099999,D8013,06400099999,07010099999,E4195,07003099999"
calais,2022-08-29,22.7,13.9,18.6,22.7,13.9,18.6,12,67,0,0,0,,0,0,47.2,32.2,59.9,1021.9,59.2,20.3,149.1,12.8,7,10,2022-08-29T07:01:10,2022-08-29T20:44:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
